Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Spawn_Radius_M
189601,0.4499999999999999,1.223,-0.0042,False,False,3.4493,-0.4489,1.3507,0.6664,0.0122,2.6909,0.2598,-0.0052,0.0133,-0.0081,0.0001,0.0011,0.3059,-0.3695,-0.0056,0.8126,0.8138,-0.2474,0.01,0.0762,0.0089,0.0352,-0.041,-0.0245,0.0275,0.5168,0.0225
189701,0.4499999999999999,1.2421,-0.0241,False,False,3.4268,-0.4572,1.3238,0.5787,0.0099,2.8129,0.3337,-0.0854,0.1946,-0.1603,-0.0018,0.0502,0.3481,-0.3892,0.0009,0.8117,0.8165,-0.2515,0.01,0.0792,-0.0322,0.0215,-0.0126,-0.0429,0.0272,1.8186,0.0225
189801,0.4499999999999999,1.2062,-0.0156,False,False,3.4493,-0.4375,1.3215,0.6842,0.0122,2.6909,0.2575,0.0304,-0.0772,0.0474,0.0001,0.0005,0.2663,-0.3787,-0.0086,0.8137,0.7946,-0.2796,0.01,0.0769,0.033,0.0405,0.0363,-0.022,-0.0039,0.7942,0.0225
189901,0.4499999999999999,1.213,-0.0312,False,False,3.5439,-0.3723,1.1596,0.7809,0.0124,2.7056,0.3229,0.083,-0.2016,0.1186,0.0001,0.0014,0.2884,-0.3583,-0.0559,0.8127,0.7999,-0.2462,0.01,0.0748,-0.0117,-0.0499,0.0449,-0.0632,0.0657,0.6081,0.0225
190001,0.4499999999999999,1.1657,-0.0171,False,False,3.6053,-0.3687,1.1508,0.7861,0.0122,2.6909,0.3458,-0.0495,0.1201,-0.0709,0.001,0.0031,0.2527,-0.3246,-0.0793,0.814,0.7836,-0.2685,0.01,0.0788,-0.0334,0.0164,0.007,0.0,0.073,1.4205,0.0225
190101,0.4499999999999999,1.1347,-0.0229,False,False,3.7059,-0.3217,1.0383,0.8516,0.0122,2.6909,0.3256,0.0683,-0.1611,0.0929,0.0033,0.0032,0.3004,-0.2781,-0.1203,0.8127,0.7846,-0.273,0.01,0.0749,-0.0142,-0.0482,0.029,0.0429,0.0739,1.862,0.0225
190201,0.4499999999999999,1.174,-0.131,False,False,3.627,-0.3173,1.0279,0.8578,0.0158,3.0433,0.3025,0.164,-0.3629,-0.0533,-0.2757,1.6364,0.4188,-0.3151,-0.0736,0.8116,0.7999,-0.2566,0.01,0.0777,0.0395,-0.0527,-0.0331,-0.054,0.0251,2.3799,0.0225
190301,0.4499999999999999,1.1582,-0.0334,False,False,3.6302,-0.3807,1.18,0.7687,0.0133,2.8318,0.3238,0.1231,-0.2925,0.0919,-0.0609,0.0747,0.3697,-0.2893,-0.0659,0.8077,0.8139,-0.2636,0.01,0.0795,0.0229,-0.0445,-0.0632,-0.0617,0.0694,2.477,0.0225
190401,0.4499999999999999,0.1699,0.0,False,False,5.6327,0.249,-0.2018,1.521,0.0125,3.1585,-0.2939,0.0028,-0.0005,0.0176,0.0033,0.939,0.104,0.7965,0.4534,0.8158,0.8139,-0.2636,0.01,-0.0661,-0.0764,-0.0733,0.0699,0.0739,0.073,-2.5469,0.0225
190501,0.4499999999999999,0.179,0.0,False,False,5.6379,0.249,-0.2018,1.5203,0.0153,3.0569,0.3532,0.0002,0.0003,-0.0057,-0.0073,0.0409,0.2073,0.7902,0.4623,0.813,0.8139,-0.2636,0.01,0.0798,0.0763,-0.0797,0.0768,-0.0794,0.0796,-0.2725,0.0225
190601,0.4499999999999999,0.1754,0.0,False,False,5.6414,0.249,-0.2018,1.5203,0.0154,3.0571,-0.0022,0.0,0.0,-0.0003,0.0024,0.073,0.095,0.7992,0.4595,0.8139,0.8139,-0.2636,0.01,0.0075,-0.0717,-0.0742,0.0699,0.0721,0.0785,-2.6594,0.0225
190701,0.4499999999999999,1.0296,-0.1259,False,False,2.8788,-0.8775,1.9836,-0.9629,-2.2106,1.6524,0.1503,0.1296,-0.3024,0.7385,-0.6068,-0.4125,0.4138,-0.191,0.6034,0.8512,0.7844,-0.2703,0.01,0.0797,0.0654,-0.0757,-0.0395,0.0501,-0.0431,2.5831,0.0225
190801,0.4499999999999999,0.9996,-0.1418,False,False,2.9382,-0.9445,2.0738,-1.2807,-1.9668,1.4691,0.2793,0.2994,-0.1824,0.7637,-1.2019,0.1424,0.6208,-0.1808,0.5142,0.7984,0.7946,-0.2543,0.01,0.0798,0.0631,-0.0732,0.058,0.0196,0.0586,2.9625,0.0225
190901,0.4499999999999999,0.9863,-0.0897,False,False,2.9042,-0.931,2.0813,-1.2398,-2.0526,1.4827,0.2851,0.1513,-0.0809,0.3706,-0.7657,0.0825,0.5811,-0.1722,0.5435,0.8068,0.7814,-0.2581,0.01,0.0795,0.0614,-0.0008,-0.0426,-0.0171,0.0716,2.9431,0.0225
191001,0.4499999999999999,0.9884,-0.0738,False,False,2.7387,-1.2339,2.2625,-1.4894,-1.7019,0.9304,0.3076,-0.0412,-0.0876,0.1718,0.4481,-0.3634,0.6138,-0.1748,0.4791,0.8219,0.7918,-0.2751,0.01,0.0754,-0.0426,-0.0772,0.0021,0.0301,-0.0203,-1.2047,0.0225
191101,0.4499999999999999,1.0318,-0.0938,False,False,2.7393,-1.1749,2.1904,-1.471,-1.7912,1.1201,0.2498,0.1509,-0.0573,0.0755,0.1958,1.1425,0.5396,-0.1936,0.5134,0.8084,0.8133,-0.2611,0.01,0.079,-0.0034,-0.0787,-0.0142,0.0433,0.0503,-0.0394,0.0225
191201,0.4499999999999999,1.0227,-0.032,False,False,2.7811,-1.2066,2.189,-1.4908,-1.7709,1.0903,0.3191,0.1092,-0.0569,0.1582,-0.0075,-0.1195,0.5264,-0.2012,0.5037,0.8104,0.7955,-0.2745,0.01,0.0797,-0.019,-0.0681,0.0413,-0.0413,0.0132,2.3869,0.0225
191301,0.4499999999999999,0.9891,-0.1718,False,False,2.8081,-1.2608,2.266,-1.5614,-1.8023,1.0844,0.2723,-0.0598,-0.0597,0.0968,0.5696,-2.4639,0.6166,-0.1802,0.4954,0.8069,0.7874,-0.2592,0.01,0.0724,-0.0417,-0.0776,0.0488,-0.0298,0.067,-1.1995,0.0225
191401,0.4499999999999999,1.0021,-0.0517,False,False,2.6849,-1.1816,2.2162,-1.4706,-1.7816,0.8744,0.3168,-0.091,0.0096,-0.0444,0.2123,-0.3349,0.6964,-0.1795,0.5122,0.8215,0.7952,-0.2686,0.01,0.0754,-0.0548,-0.0564,0.0253,0.0016,-0.0095,-1.9911,0.0225
191501,0.4499999999999999,1.0494,-0.1391,False,False,2.6799,-1.2379,2.1807,-1.4827,-1.6834,1.01,0.3335,-0.1361,-0.0428,0.2697,0.778,-1.2823,0.4406,-0.2147,0.5187,0.8117,0.8133,-0.2408,0.01,0.0797,-0.0633,-0.0792,0.0678,0.0113,-0.0488,1.1726,0.0225
191601,0.4499999999999999,1.0395,-0.0537,False,False,2.6386,-1.2509,2.2198,-1.4711,-1.7067,0.7397,0.3421,-0.0684,-0.08,0.2234,0.1386,-0.2277,0.5539,-0.1914,0.5186,0.8267,0.8186,-0.2747,0.01,0.0786,-0.0534,-0.0718,0.0306,-0.0729,0.0471,-1.7579,0.0225
191701,0.4499999999999999,0.2275,0.0,False,False,5.6862,0.249,-0.2018,1.521,0.0122,2.6909,0.3613,0.0007,0.0011,0.007,0.0007,-0.0124,0.2351,0.8167,0.5014,0.8149,0.8186,-0.2747,0.01,0.0783,-0.0776,-0.0795,0.0749,0.0799,0.0794,2.5933,0.0225
191801,0.4499999999999999,0.1114,0.0009,False,False,5.5339,0.249,-0.2018,1.5203,0.0155,3.0558,-0.1765,0.0,0.0002,0.0005,0.0037,-0.0159,0.1531,0.7822,0.3779,0.8134,0.8186,-0.2747,0.01,-0.0357,-0.0789,-0.0796,0.0729,0.0587,0.0792,-2.8954,0.0225
191901,0.4499999999999999,0.163,0.0,False,False,5.5967,0.249,-0.202,1.5232,0.0184,3.0382,0.3391,-0.0,-0.0004,0.0119,-0.0313,-0.7771,0.2801,0.7854,0.4333,0.8119,0.8186,-0.2747,0.01,0.0783,0.0796,-0.0795,0.0241,-0.0719,0.0797,2.6574,0.0225
192001,0.4499999999999999,0.2168,0.0,False,False,5.6752,0.249,-0.2018,1.521,0.0147,2.7885,0.3699,0.0021,-0.0057,0.0239,0.023,-0.2197,0.1776,0.8085,0.4906,0.8125,0.8186,-0.2747,0.01,0.0793,-0.0666,-0.0791,0.0531,0.0783,0.0782,1.1589,0.0225
192101,0.4499999999999999,1.0358,-0.0652,False,False,2.6161,-1.3016,2.2123,-1.4868,-1.7116,0.9177,0.3599,-0.1177,-0.0909,0.4192,0.3155,0.1129,0.3157,-0.2032,0.5446,0.8172,0.7963,-0.276,0.01,0.0796,-0.0609,-0.0774,0.0503,-0.0122,-0.0146,-0.0192,0.0225
192201,0.4499999999999999,1.0373,-0.0494,False,False,2.6842,-1.2632,2.237,-1.5067,-1.6525,1.0722,0.2933,-0.0243,-0.0048,0.097,0.1111,-0.4437,0.4746,-0.2021,0.4944,0.8117,0.8157,-0.2551,0.01,0.079,-0.0368,-0.0475,-0.0226,0.0664,0.0677,0.3976,0.0225
192301,0.4499999999999999,0.2193,0.0,False,False,5.694,0.249,-0.2018,1.5207,0.0138,2.8153,0.0032,0.003,-0.0056,0.0017,0.0015,-0.0695,0.4186,0.7935,0.5124,0.8072,0.8157,-0.2551,0.01,-0.017,-0.0778,-0.0787,0.0716,0.0619,0.0796,2.9448,0.0225
192401,0.4499999999999999,0.1778,0.0,False,False,5.642,0.249,-0.2027,1.536,0.0325,2.9667,0.2422,-0.0,-0.0016,0.026,-0.0061,-1.269,0.3813,0.7847,0.4725,0.8071,0.8148,-0.2518,0.01,0.0734,0.0734,-0.0799,0.0788,-0.0773,0.079,3.1105,0.0225
192501,0.4499999999999999,0.1842,0.0047,False,False,5.6689,0.249,-0.2018,1.5204,0.0148,3.0741,-0.3276,0.0064,-0.0057,0.0157,0.0262,0.1287,0.1231,0.8017,0.4818,0.8142,0.8158,-0.2503,0.01,-0.0743,-0.0747,-0.079,0.0777,0.0041,0.0796,-2.9775,0.0225
192601,0.4499999999999999,0.1207,-0.0104,False,False,5.5869,0.249,-0.2023,1.5293,0.0254,3.015,0.1806,-0.0001,-0.021,0.3435,0.3854,-1.6342,0.0863,0.7947,0.4166,0.812,0.8158,-0.2503,0.01,0.0354,-0.0744,-0.0786,0.0771,0.0647,0.0792,-3.0131,0.0225
192701,0.4499999999999999,1.0441,-0.0786,False,False,2.6746,-1.3082,2.2294,-1.5027,-1.6562,0.9058,0.336,-0.061,-0.092,0.1761,0.0702,-0.8254,0.3642,-0.2045,0.5135,0.816,0.8134,-0.2674,0.01,0.0792,-0.052,-0.0742,-0.0277,-0.0172,0.0484,2.2078,0.0225
192801,0.4499999999999999,0.1762,-0.0022,False,False,5.6426,0.249,-0.2018,1.521,0.0124,2.9661,-0.3706,0.0,0.0002,-0.0037,0.0051,1.8962,0.0768,0.8088,0.4569,0.8156,0.8134,-0.2674,0.01,-0.0783,-0.0777,-0.0787,0.078,0.077,0.0795,-2.6601,0.0225
192901,0.4499999999999999,0.1589,0.0105,False,False,5.6463,0.249,-0.2018,1.5204,0.0152,3.0637,-0.3526,0.0007,0.0007,-0.0227,-0.0177,-0.0433,0.1913,0.796,0.4668,0.8136,0.8317,-0.2363,0.01,-0.0793,-0.0791,-0.076,0.0706,0.0441,0.0784,-2.5028,0.0225
193001,0.4499999999999999,0.1118,-0.0064,False,False,5.5703,0.249,-0.2026,1.5342,0.0305,2.9752,0.3056,0.0,0.0011,0.0408,-0.0086,-1.4494,0.2608,0.7811,0.4116,0.8087,0.8317,-0.2363,0.01,0.0763,0.0725,-0.067,0.0784,-0.078,0.0794,2.9948,0.0225
193101,0.4499999999999999,0.1579,0.0,False,False,5.6418,0.249,-0.2034,1.5461,0.0452,2.9103,-0.0012,-0.0,0.0014,-0.0072,-0.0068,-0.0308,0.2227,0.7899,0.4652,0.8054,0.8317,-0.2363,0.01,0.0169,-0.079,-0.0782,0.0495,0.058,0.0796,-0.5505,0.0225
193201,0.4499999999999999,1.1482,-0.1579,False,False,2.6282,-1.5444,2.3889,-2.1155,-2.0588,0.6857,0.3399,-0.3081,-0.0601,0.7125,0.7747,-1.0121,0.0015,-0.2632,0.7021,0.8111,0.8031,-0.2733,0.01,0.0752,-0.0641,-0.0491,-0.0053,-0.0116,0.0105,-2.0099,0.0225
193301,0.4499999999999999,1.0902,-0.1533,False,False,2.1205,-1.514,2.1872,-1.5635,-1.5714,0.0635,0.4433,0.3949,0.6966,1.5218,0.443,0.8968,0.1537,-0.2354,0.6799,0.8359,0.7851,-0.251,0.01,0.0772,0.0145,0.0086,0.0788,0.0447,0.0256,-1.1401,0.0225
193401,0.4499999999999999,1.1986,-0.099,False,False,2.0716,-1.5646,2.1032,-1.7222,-1.6346,0.044,0.4226,-0.0845,0.4408,2.6007,-0.046,0.3,0.1356,-0.2623,0.7911,0.8572,0.8235,-0.262,0.01,0.0779,-0.0617,-0.0783,0.0226,-0.0533,0.0596,1.7989,0.0225
193501,0.4499999999999999,0.0628,-0.0231,False,False,5.4623,0.249,-0.2018,1.521,0.0122,2.6909,0.3672,-0.0,-0.0,0.0,-0.0,-0.0061,0.3756,0.7784,0.3264,0.8108,0.8235,-0.262,0.01,0.0796,-0.0778,-0.0796,0.0767,0.0794,0.0764,2.8936,0.0225
193601,0.4499999999999999,0.1353,0.0044,False,False,5.5879,0.249,-0.2018,1.5203,0.0153,3.0603,-0.0172,-0.0,0.0,-0.0,0.0001,-0.0061,0.0776,0.7922,0.4175,0.8139,0.8235,-0.262,0.01,-0.0259,-0.0723,-0.0727,0.0712,0.0781,0.079,-2.7569,0.0225
193701,0.4499999999999999,0.224,0.0,False,False,5.7116,0.249,-0.2018,1.5206,0.0141,2.7819,0.3378,-0.0,-0.0,0.0004,-0.0005,-0.023,0.2839,0.8059,0.5235,0.8105,0.8342,-0.2477,0.01,0.0754,-0.0778,-0.0795,0.0753,0.0751,0.0796,2.091,0.0225
193801,0.4499999999999999,0.1524,0.0,False,False,5.6223,0.249,-0.2034,1.5467,0.046,2.8941,0.3868,0.0001,0.0044,-0.0761,-0.0856,-0.196,0.1158,0.7952,0.4447,0.8069,0.8338,-0.2518,0.01,0.0763,-0.0734,-0.0782,0.0516,0.0739,0.0791,-1.3172,0.0225
193901,0.4499999999999999,1.1806,-0.1294,False,False,2.0715,-1.5658,2.1141,-1.724,-1.6405,0.0539,0.4223,-0.0844,0.5722,2.7781,-0.1153,0.379,0.043,-0.2582,0.787,0.8571,0.8162,-0.2478,0.01,0.0787,-0.0616,-0.0463,0.0685,-0.0661,0.0764,-0.1305,0.0225
194001,0.4499999999999999,1.1951,-0.0892,False,False,2.0727,-1.5462,2.1046,-1.7517,-1.6337,0.0464,0.3945,0.1035,0.4961,2.3531,0.0471,0.3056,0.1778,-0.263,0.79,0.8552,0.8166,-0.2683,0.01,0.0772,-0.0278,-0.066,-0.0057,-0.0536,0.0658,1.9517,0.0225
194101,0.4499999999999999,0.0529,-0.0132,False,False,5.4348,0.249,-0.2018,1.521,0.0122,2.6909,0.3664,0.0002,-0.0003,0.0002,-0.0001,-0.0063,0.3314,0.7737,0.3035,0.8119,0.8166,-0.2683,0.01,0.0797,-0.0767,-0.0777,0.0764,0.0777,0.0772,1.5509,0.0225
194201,0.4499999999999999,0.1599,0.0,False,False,5.6452,0.249,-0.2018,1.5206,0.0143,3.086,-0.3834,0.0006,-0.0004,0.0001,0.0012,0.6432,0.1179,0.7985,0.4643,0.8144,0.821,-0.2421,0.01,-0.075,-0.0767,-0.0729,0.0764,0.0524,0.0792,-2.9362,0.0225
194301,0.4499999999999999,0.1215,0.0,False,False,5.5788,0.249,-0.2033,1.5456,0.0445,2.9041,0.3683,0.0001,-0.0053,0.0845,0.1156,0.2795,0.3434,0.7817,0.4208,0.8043,0.8185,-0.2442,0.01,0.0794,-0.0777,-0.0791,0.0748,0.0763,0.0795,2.4695,0.0225
194401,0.4499999999999999,0.858,0.0,False,False,4.3238,0.1902,-0.0807,1.4586,0.0127,2.8572,0.2607,-0.1533,0.3176,-0.1643,-0.0,0.0002,0.2595,0.115,-0.2371,0.8088,0.7862,-0.2529,0.01,0.0644,-0.0668,-0.0485,0.0669,-0.0164,0.033,-0.0255,0.0225
194501,0.4499999999999999,0.7835,0.009,False,False,4.4179,0.249,-0.2018,1.5209,0.0127,2.8572,0.3617,0.0,-0.0,0.0,0.0,0.0,0.1743,0.1878,-0.2241,0.8103,0.7859,-0.2683,0.01,0.0794,-0.0699,-0.0646,-0.0335,-0.0275,0.051,-1.3312,0.0225
194601,0.4499999999999999,0.8332,0.0,False,False,4.3383,0.1902,-0.0807,1.4586,0.0127,2.8572,0.3431,-0.159,0.3304,-0.1808,-0.0131,-0.009,0.3466,0.128,-0.2305,0.8073,0.7881,-0.2723,0.01,0.0796,-0.0733,-0.0492,0.079,-0.0368,0.0381,1.009,0.0225
194701,0.4499999999999999,0.067,0.0,False,False,5.5243,0.249,-0.2018,1.5204,0.0152,3.0626,-0.0005,0.0003,0.0001,-0.0033,-0.0041,0.0086,0.064,0.7833,0.3665,0.814,0.7986,-0.2442,0.01,0.0045,-0.0757,-0.0776,0.0754,0.0769,0.0793,-2.9778,0.0225
194801,0.4499999999999999,1.0029,-0.0725,False,False,3.1643,-0.8848,2.0021,-1.0986,-2.0246,1.4594,0.0052,0.0742,-0.221,0.6957,0.0075,0.4392,0.2701,-0.1838,0.5101,0.8266,0.7956,-0.2524,0.01,-0.0085,0.0713,-0.0545,-0.0583,0.0686,0.0531,0.5323,0.0225
194901,0.4499999999999999,0.9906,-0.0396,False,False,3.0539,-0.9829,2.0576,-1.2853,-1.8165,1.5321,0.2429,0.0079,-0.1024,0.0572,0.3677,0.0668,0.3249,-0.1861,0.4742,0.7982,0.7861,-0.2662,0.01,0.0586,-0.032,-0.0791,0.0423,0.0471,-0.0039,-1.0002,0.0225
195001,0.4499999999999999,1.0067,-0.222,False,False,2.9753,-1.0456,2.1075,-1.3842,-1.8479,1.2488,0.2355,0.2951,-0.0167,-0.3693,0.5451,-3.064,0.6317,-0.1905,0.4786,0.8017,0.7977,-0.263,0.01,0.0781,0.0301,-0.0693,0.0784,0.0231,0.032,1.1217,0.0225
195101,0.4499999999999999,0.1324,-0.0024,False,False,5.5788,0.249,-0.2026,1.5335,0.0301,2.9884,0.3018,-0.0,-0.0056,0.0912,0.0591,-1.3888,0.2569,0.7872,0.4174,0.8096,0.7977,-0.263,0.01,0.0769,0.0792,-0.08,0.077,-0.0795,0.079,3.0326,0.0225
195201,0.4499999999999999,0.0923,0.0,False,False,5.5281,0.249,-0.2035,1.5484,0.0484,2.9188,0.3528,0.0002,-0.0,0.003,0.0013,0.0057,0.1465,0.7779,0.3729,0.8059,0.7992,-0.2655,0.01,0.0682,-0.0592,-0.0453,0.0731,0.0763,0.0797,-1.2407,0.0225
195301,0.4499999999999999,0.1234,0.0,False,False,5.5562,0.249,-0.2018,1.5206,0.0141,3.0854,0.3228,0.0,0.0009,-0.0153,0.0663,-2.908,0.2316,0.7852,0.3988,0.8141,0.7995,-0.2714,0.01,0.0758,0.0735,-0.0786,0.0395,-0.0774,0.0799,2.7929,0.0225
195401,0.4499999999999999,0.0994,0.0107,False,False,5.5461,0.249,-0.2018,1.5203,0.0153,3.0611,-0.3143,0.0,0.0,-0.0008,0.0035,-0.0864,0.205,0.7863,0.3865,0.8138,0.7832,-0.26,0.01,-0.0728,-0.078,-0.0683,0.0793,-0.017,0.078,-2.9555,0.0225
195501,0.4499999999999999,0.9626,-0.0512,False,False,2.9366,-1.0952,2.1961,-1.4283,-1.8075,1.2469,0.2975,0.1711,-0.1346,0.1079,0.0727,0.3044,0.607,-0.1635,0.4702,0.8027,0.7833,-0.253,0.01,0.0767,0.0061,-0.0738,0.0597,0.0594,0.0456,1.2133,0.0225
195601,0.4499999999999999,1.0292,-0.098,False,False,2.7828,-1.2334,2.1675,-1.4754,-1.7103,1.1525,0.3168,-0.1058,-0.0922,0.1456,0.2195,1.098,0.4284,-0.2154,0.502,0.8114,0.7881,-0.2751,0.01,0.0778,-0.053,-0.0725,0.011,0.0397,0.0173,0.9008,0.0225
195701,0.4499999999999999,0.081,0.0065,False,False,5.5388,0.249,-0.2018,1.5203,0.0154,3.0564,-0.309,0.0002,0.0003,-0.0082,-0.0026,0.0511,0.0958,0.7938,0.374,0.8146,0.8072,-0.252,0.01,-0.0691,-0.0744,-0.0718,0.0392,0.0778,0.0787,-2.5677,0.0225
195801,0.4499999999999999,0.0634,0.0,False,False,5.4962,0.249,-0.2018,1.521,0.0124,3.1616,-0.3335,-0.0,-0.0003,0.0055,-0.0238,1.1288,0.1262,0.7763,0.3462,0.8158,0.806,-0.2535,0.01,-0.0741,-0.078,-0.0693,0.0441,0.0775,0.0775,-3.0592,0.0225
195901,0.4499999999999999,0.6013,0.0072,False,False,4.6934,0.249,-0.2018,1.5206,0.0142,2.7863,0.3602,0.0,0.0024,0.0056,0.0005,0.0104,0.2207,0.4003,-0.1531,0.8118,0.7989,-0.2534,0.01,0.0796,-0.069,-0.0652,-0.0066,-0.0479,0.0641,0.4431,0.0225
196001,0.4499999999999999,0.5536,0.0086,False,False,4.7204,0.249,-0.2018,1.5209,0.0129,2.8466,0.347,0.0038,-0.0029,0.0161,0.0098,0.0023,0.3832,0.4108,-0.1235,0.8071,0.7937,-0.274,0.01,0.0747,-0.0708,-0.0507,0.0369,-0.0028,0.0489,2.9852,0.0225
196101,0.4499999999999999,0.5363,0.0068,False,False,4.7519,0.249,-0.2018,1.5209,0.0127,2.8572,0.3534,0.0,0.0014,-0.0226,-0.0287,-0.0177,0.3934,0.4304,-0.107,0.8066,0.7902,-0.2597,0.01,0.0793,-0.0461,-0.057,0.05,-0.0297,0.0648,2.2498,0.0225
196201,0.4499999999999999,1.1306,0.0,False,False,3.659,-0.4413,1.3211,0.6628,0.012,2.7165,0.3334,-0.0863,0.0313,-0.4239,-0.0061,0.4752,0.1562,-0.2601,-0.0782,0.8166,0.8045,-0.2484,0.01,0.079,-0.0424,-0.0294,0.0085,-0.037,0.074,-2.4911,0.0225
196301,0.4499999999999999,1.1798,0.0,False,False,3.6714,-0.3306,1.0593,0.8395,0.0122,2.6909,0.3627,-0.01,0.0241,-0.0131,0.0007,-0.0023,0.1809,-0.303,-0.1113,0.8159,0.8033,-0.2522,0.01,0.0782,-0.0555,-0.054,0.012,-0.0629,0.0737,1.581,0.0225
196401,0.4499999999999999,1.0587,0.0,False,False,3.7929,-0.4411,1.3254,0.6709,0.0121,2.7039,0.3547,-0.1682,0.2048,-0.6033,-0.0074,0.4965,0.1773,-0.1718,-0.1059,0.816,0.8157,-0.2749,0.01,0.0795,-0.066,0.0039,0.0766,0.0173,0.0761,0.1825,0.0225
196501,0.4499999999999999,0.1023,0.0,False,False,5.5158,0.249,-0.2018,1.5207,0.0135,3.113,0.0554,0.0,0.0,-0.0001,0.0001,0.0159,0.1669,0.7754,0.3645,0.8148,0.8158,-0.2762,0.01,0.0245,-0.0792,-0.0765,-0.0397,0.0782,0.079,-1.4354,0.0225
196601,0.4499999999999999,0.1595,0.0035,False,False,5.4541,0.249,-0.2027,1.5351,0.0313,2.8465,0.2758,0.0,0.001,-0.017,-0.017,-0.0086,0.4112,0.7577,0.3241,0.8047,0.8761,-0.1201,0.01,0.0614,-0.0791,-0.0786,0.0758,0.0657,0.079,1.3359,0.0225
196701,0.4499999999999999,0.1273,0.0073,False,False,5.4859,0.249,-0.2018,1.521,0.0122,2.6909,0.3223,0.0,0.0,-0.0,-0.0,0.0,0.3255,0.7855,0.3431,0.8121,0.8761,-0.1201,0.01,0.0712,-0.0795,-0.0754,0.0663,0.0582,0.0796,2.2164,0.0225
196801,0.4499999999999999,0.1494,0.0,False,False,5.4728,0.249,-0.2022,1.5263,0.0197,2.8573,-0.0017,0.0006,0.0017,-0.0273,-0.0376,-0.0201,0.4081,0.7573,0.3406,0.8055,0.8761,-0.1201,0.01,0.0006,-0.0795,-0.0753,0.0766,0.0657,0.0791,2.2465,0.0225
196901,0.4499999999999999,1.1249,0.0,False,False,3.4509,-0.5943,1.624,0.3932,-0.3531,2.5546,0.2816,0.2146,-0.1865,-0.0981,2.5594,0.1861,0.2054,-0.2856,0.0463,0.9088,0.8042,-0.2515,0.01,0.0783,0.0616,-0.0057,-0.0624,0.0424,-0.0532,-2.9923,0.0225
197001,0.4499999999999999,1.0399,-0.1345,False,False,3.2724,-0.761,1.7061,-0.4077,-1.6687,1.9497,0.1497,0.107,-0.2061,0.3511,1.5529,0.3732,0.4313,-0.2258,0.3807,0.9607,0.795,-0.2702,0.01,0.0777,0.0597,-0.0359,0.0688,0.0328,0.0784,2.632,0.0225
197101,0.4499999999999999,1.1604,-0.233,False,False,3.317,-0.6506,1.5057,-0.0546,-0.8227,1.9894,0.256,0.2324,-0.3578,0.4198,2.1561,0.5238,0.4515,-0.3255,0.1462,0.951,0.8151,-0.2635,0.01,0.0761,0.0791,-0.0563,0.02,-0.0076,0.0788,2.7158,0.0225
197201,0.4499999999999999,0.0852,0.0,False,False,5.4987,0.249,-0.2018,1.5204,0.0147,3.0742,0.0039,0.0004,-0.0002,0.0046,0.0068,-0.0854,0.2372,0.7703,0.3552,0.8134,0.8151,-0.2635,0.01,-0.0209,-0.0689,-0.0774,0.0739,0.0623,0.0794,-1.6616,0.0225
197301,0.4499999999999999,0.1023,0.0,False,False,5.5302,0.249,-0.203,1.5398,0.037,2.8648,0.265,0.0004,0.0038,-0.0744,-0.0948,-0.2748,0.3004,0.7776,0.3798,0.8057,0.8146,-0.2643,0.01,0.0607,-0.0704,-0.0744,0.0692,0.0784,0.0795,0.4137,0.0225
197401,0.4499999999999999,0.1894,0.0,False,False,5.543,0.249,-0.2019,1.5218,0.0168,3.0467,0.3059,-0.0,-0.0061,0.0984,0.0377,-1.4442,0.2511,0.7811,0.3894,0.8126,0.7564,-0.347,0.01,0.0755,0.0727,-0.0779,-0.0314,-0.0758,0.0793,2.361,0.0225
197501,0.4499999999999999,0.1837,0.0,False,False,5.5351,0.249,-0.2032,1.544,0.0425,2.9008,0.032,0.0001,-0.007,0.1161,0.1529,0.047,0.323,0.7729,0.3854,0.8045,0.7564,-0.347,0.01,0.0239,-0.0782,-0.0297,0.0752,0.0794,0.0793,0.8761,0.0225
197601,0.4499999999999999,1.21,-0.2309,False,False,3.3431,-0.6094,1.4323,-0.0612,-0.4122,2.1153,0.1318,0.2261,-0.2558,0.3272,2.1902,0.5531,0.2371,-0.3847,0.0723,0.8795,0.8036,-0.2676,0.01,0.0238,0.0794,-0.0249,-0.0434,0.0758,0.0638,-2.6366,0.0225
197701,0.4499999999999999,1.2215,-0.3324,False,False,3.3816,-0.4848,1.3929,0.5444,-0.0207,2.7159,0.2435,0.2008,0.1663,0.9852,1.5138,3.1416,0.1204,-0.4048,0.0183,0.8267,0.788,-0.2714,0.01,0.0724,0.0611,0.0697,-0.076,0.0694,0.0691,-2.8144,0.0225
197801,0.4499999999999999,1.1898,0.0,False,False,3.4952,-0.5062,1.365,0.3578,-0.004,3.0966,0.1934,0.2834,-0.3226,0.9979,-0.0789,0.3023,0.1989,-0.3527,-0.0215,0.8159,0.7916,-0.2468,0.01,0.0655,0.067,-0.0798,-0.0634,-0.0754,0.0699,-2.6307,0.0225
